9711:238,356,656,5567,495,3231,7048,1930,7010,223
9722:17,302,76,616,736,84,654,29,354,650
784:17,302,76,84,542,518,650,29,101,508
32822:495,2593,16191,3157,22484,26528,4189,21627,24378,2945
9727:76,650,986,564,356,378,354,226,15,6
19965:302,17,616,29,650,654,76,58,6,8
9742:17,654,76,29,354,101,327,861,358,94
793:654,616,29,76,354,866,736,301,285,361
803:17,70,84,302,736,1119,363,654,76,866
32823:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
9745:17,654,58,84,138,564,518,866,736,354
19983:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
32843:17,76,58,81,94,2548,564,226,508,1002
813:17,616,302,654,650,84,518,354,564,70
19985:17,302,58,29,84,616,8,354,1102,76
19996:70,899,65,81,226,931,947,378,190,131
815:302,58,76,654,29,84,8,736,224,238
9752:2139,354,138,245,65,358,94,1382,1023,1109
20059:17,654,84,354,616,58,650,94,564,378
32871:17,302,654,58,8,76,650,616,518,542
817:29,866,8,1102,650,58,70,361,76,301
9753:17,84,70,302,1119,736,29,363,654,76
818:76,564,226,984,2318,463,736,1528,1460,245
9755:17,76,29,650,616,224,542,354,138,15
823:76,245,70,17,1382,301,947,564,1744,518
20067:1119,495,4364,3704,3235,352,3148,12218,2593,7669
32879:17,81,224,931,1102,736,2200,6,327,698
20073:17,76,2139,361,866,564,698,226,358,40
32893:76,168,81,2318,262,873,986,378,429,225
9757:17,302,76,84,616,301,508,70,564,736
9786:302,361,654,84,70,650,354,224,76,1102
825:654,616,58,518,8,29,650,866,70,301
20074:17,616,518,8,654,245,301,564,363,327
9808:17,616,8,866,564,29,361,302,518,654
32902:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
20075:17,654,302,70,84,76,650,138,616,736
833:302,58,76,8,564,84,238,1102,508,861
9810:17,58,302,654,84,1102,289,101,285,6
32917:17,302,76,616,81,654,650,61,29,58
9812:302,58,616,866,76,354,84,736,29,650
32919:17,302,654,29,76,616,58,285,8,354
835:76,58,302,654,616,84,101,518,354,1102
20094:2139,378,698,236,500,986,40,1023,1131,719
9813:17,302,8,29,70,654,224,76,354,931
32921:17,302,76,8,29,654,58,289,101,6
20095:17,564,616,518,654,902,58,327,84,224
838:17,76,616,302,245,8,29,518,354,650
9818:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
32936:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
844:29,58,354,76,301,736,8,70,285,518
20115:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
9820:17,4268,245,8,301,354,84,302,1410,654
850:866,17,2139,254,1102,546,986,40,901,4268
9824:76,17,81,1002,508,15,8,1744,70,564
9827:17,302,654,84,76,899,736,518,245,8
32953:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
20116:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
9831:168,76,17,719,226,984,5738,463,364,70
32955:17,654,302,650,616,1245,29,354,70,76
9834:17,616,8,302,76,356,866,29,650,564
9837:17,654,29,616,84,1102,866,650,70,76
20120:17,616,58,358,568,1558,146,495,1987,155
32977:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
9839:76,698,302,81,262,650,358,70,564,236
20125:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
856:6,226,138,486,301,62,364,162,70,866
9840:17,302,616,654,518,58,76,8,564,84
32978:17,302,654,76,84,58,1102,8,363,542
20160:76,17,866,226,650,81,70,361,168,698
857:302,76,866,650,8,84,138,354,361,301
9864:17,29,654,76,616,866,84,650,81,138
20161:8,70,736,168,2265,96,2292,1913,2955,2414
9879:17,654,302,616,84,76,58,29,70,8
20166:17,302,654,76,58,1102,616,285,8,29
32982:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
9890:17,302,654,58,84,8,29,650,564,138
32984:17,8,302,654,76,508,2139,15,327,29
9891:654,354,866,29,8,58,138,76,616,736
20183:17,76,616,669,1592,70,226,138,1462,245
9892:17,76,302,654,564,58,327,866,650,81
20206:17,76,81,354,226,58,168,866,650,358
32986:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
9896:17,899,947,1827,245,48,65,361,378,650
9899:866,76,302,354,58,224,1102,84,650,654
20208:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
9900:17,302,654,616,650,29,866,301,84,354
32994:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
20220:654,76,58,29,84,616,650,301,285,8
9911:17,616,654,302,84,650,58,542,8,866
33005:76,616,81,2548,495,944,395,7194,6916,2593
874:302,76,58,518,508,84,29,736,301,787
9926:84,302,654,650,76,866,58,70,8,736
20233:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
33043:17,29,616,654,76,58,650,354,138,322
891:17,361,654,29,70,736,61,358,1462,2265
20234:17,866,29,1102,650,58,361,8,76,70
899:17,302,8,654,76,616,226,70,301,81
900:17,302,398,363,650,1245,1102,6,238,327
9927:650,138,518,564,1102,736,226,224,61,6
33045:302,17,654,616,58,8,866,84,29,542
20257:17,616,58,361,327,866,29,650,81,70
911:76,302,2139,70,866,84,262,81,568,986
9929:654,302,76,58,84,29,224,1102,616,899
33108:76,168,226,81,70,2265,500,358,40,273
918:17,58,302,8,866,616,84,654,650,736
925:17,302,76,616,654,866,58,29,564,138
20268:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
9944:17,8,518,6,899,245,669,861,236,787
33135:81,70,226,40,4755,495,1352,2275,1460,189
926:302,58,84,76,354,866,8,1102,650,322
9945:17,76,302,866,84,29,81,564,354,1102
33136:17,302,616,29,654,8,866,81,70,564
20294:17,119,495,1402,1091,2593,7741,7361,16191,22484
33149:17,899,302,48,84,70,736,363,947,224
937:302,654,616,518,76,58,736,650,138,29
9946:17,866,70,361,840,236,262,239,225,4755
33151:17,70,76,616,61,986,564,1102,508,736
20299:17,654,302,616,58,518,8,84,76,542
949:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
9961:17,302,495,1871,1712,2178,1890,16191,18218,26528
33181:17,76,81,654,226,616,986,866,500,354
964:17,899,947,2403,302,48,654,970,1119,353
20304:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
9984:17,76,302,616,58,866,650,70,224,542
33201:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
20305:8322,1539,24933,16965,9674,6856,24425,45886,23923,30815
970:17,8,84,518,302,76,654,616,564,656
10030:302,654,616,76,29,650,84,224,8,301
20316:302,654,616,84,76,8,354,29,301,866
10040:76,168,564,1460,262,429,353,2318,1471,2275
33206:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
10050:17,302,616,58,866,650,70,542,226,508
20319:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
977:17,518,650,15,354,736,29,787,285,301
33207:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
981:17,76,302,245,1410,654,1002,15,710,2715
10051:17,409,654,302,76,58,29,650,518,861
982:17,84,302,2162,654,70,1119,875,354,616
33225:81,564,518,441,70,1410,224,508,301,289
10073:17,302,654,58,29,650,76,542,616,899
20322:84,101,1023,378,431,495,1208,1412,5117,6503
33232:302,616,17,58,273,654,8,84,76,508
984:17,654,58,76,616,84,8,650,29,542
10078:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
20327:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
992:17,302,76,226,654,986,245,508,70,224
10082:302,226,84,698,654,76,354,873,616,736
20333:17,654,302,29,616,224,518,84,650,58
993:654,84,29,354,58,76,616,361,224,1102
20334:17,616,302,736,70,698,654,138,58,361
33258:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
20360:17,29,58,84,354,616,8,361,76,650
998:17,302,84,616,654,1102,76,138,650,58
10084:302,58,70,226,301,495,3599,2579,2593,1295
20378:84,616,654,76,866,899,138,58,361,302
33261:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
10086:17,302,654,29,58,70,8,363,358,564
20379:17,76,302,564,654,226,616,698,650,81
1000:17,58,84,8,518,29,1102,70,542,101
20380:17,2162,654,302,70,363,1102,947,736,8
33268:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
10088:76,17,508,698,40,302,564,654,616,866
1007:17,654,84,138,224,29,8,736,564,301
33316:70,899,65,81,226,931,947,378,190,131
10090:17,76,866,2139,81,698,40,564,654,354
1027:76,168,81,698,2318,226,238,1400,10267,661
33346:17,302,58,654,2030,866,650,2139,322,76
10110:302,58,654,616,866,84,29,787,650,70
20381:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
1028:17,302,866,354,616,29,518,650,76,58
33352:17,899,302,1187,48,1119,736,70,654,224
10111:17,76,302,81,931,736,564,84,654,508
1044:17,302,654,84,616,58,29,76,8,224
1045:17,58,76,84,542,354,8,1102,518,650
20394:224,168,28605,1790,952,352,2155,2453,16191,110318
33355:76,361,495,4996,347,1787,5363,1546,3847,2600
1049:17,564,40,76,70,1069,245,2512,262,500
20395:17,76,302,654,616,58,8,873,518,394
10115:17,8,76,224,650,302,245,564,518,654
33364:17,518,654,616,301,245,302,8,32,508
1068:17,302,76,58,289,285,669,94,1023,2265
10117:17,654,58,70,301,650,226,138,1550,238
33373:17,58,866,29,650,81,138,736,4364,787
10130:17,508,361,2139,429,225,5567,1790,2703,5767
20409:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
10132:302,17,508,76,650,65,616,327,81,542
1069:654,76,84,29,8,138,301,518,1102,70
33374:429,495,25,2345,2593,16191,54167,22484,26528,4189
20420:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
10133:76,138,302,224,542,616,698,81,500,70
1070:17,616,58,76,84,518,564,650,542,70
10136:70,564,736,168,2265,96,2326,2292,1913,2414
33406:17,76,302,654,226,616,58,8,866,84
10140:17,302,654,58,29,616,866,236,76,285
20438:495,2593,16191,22484,26528,4943,4189,21627,24378,2945
1082:84,866,518,650,1102,301,138,542,101,285
10148:76,17,564,719,354,698,81,1326,358,5738
33409:17,302,8,518,654,84,58,76,29,616
10155:17,302,84,76,654,8,616,899,58,289
10156:17,564,76,226,508,70,1460,669,719,262
20439:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
1083:17,302,654,8,650,518,542,138,61,363
33421:17,76,654,302,8,616,58,81,84,2139
10194:8,302,654,354,616,650,76,29,301,736
33432:17,564,518,654,616,902,58,327,84,394
1088:17,302,654,8,84,616,58,29,866,650
10196:302,58,616,866,29,650,736,899,322,70
10200:17,302,2403,245,654,970,947,15,899,8
20440:495,4146,2593,10692,16191,4110,10302,9314,22484,26528
33443:17,236,616,101,285,6,238,29,554,70
20441:17,224,302,654,616,58,76,650,866,354
10210:17,76,29,302,81,654,226,1382,866,861
1094:58,616,29,736,301,6,508,226,70,363
20443:17,302,654,76,616,301,58,224,8,327
1116:866,76,302,654,224,29,650,616,361,8
20456:17,302,654,76,518,650,81,58,8,29
33453:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
10233:17,650,70,564,226,138,736,899,2548,322
10235:17,70,76,226,8,866,225,508,736,238
1121:17,654,616,302,84,29,58,1102,650,289
20463:302,1023,901,1476,495,1937,4174,3323,2414,1614
33454:17,947,70,226,327,2139,1119,358,1382,986
20465:17,302,654,354,616,58,650,81,564,518
33491:81,76,17,226,238,262,358,2548,564,719
10236:327,495,2292,605,2593,16191,21524,65107,22484,26528
1125:302,654,76,616,58,84,542,1102,564,138
20466:17,302,654,327,84,70,4671,262,9594,358
10237:17,302,654,58,8,616,518,354,650,76
20473:17,302,76,533,866,84,1102,508,736,327
1127:17,302,8,616,76,654,518,58,542,84
33525:495,2068,3177,2593,16191,24156,22484,39442,26528,34298
1132:17,654,302,58,76,650,8,84,138,70
10249:17,138,302,654,76,58,8,84,29,70
10254:17,302,654,616,29,58,76,650,542,8
20497:495,1091,2593,175,16191,22484,6495,26528,22108,4189
20498:8,17,84,302,654,76,301,289,902,564
33527:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
10267:29,866,354,76,736,650,616,361,289,224
1133:76,8,650,518,354,301,1102,736,508,15
20507:17,546,5975,294,1397,4889,3789,4825,306,8772
20512:17,654,564,8,76,736,58,84,81,70
33528:17,76,81,616,8,84,861,650,518,224
10275:17,302,76,616,58,654,542,736,15,899
1140:616,302,58,76,8,29,84,542,564,518
33539:17,302,654,616,29,58,301,84,2030,15
1141:17,866,84,226,361,899,1119,358,986,3137
10276:302,654,616,58,84,650,518,564,29,354
10279:17,302,616,58,654,6,8,564,29,486
1148:17,76,654,70,302,226,650,1119,564,378
33541:2139,616,564,168,866,302,81,1460,70,327
20520:508,616,866,1131,70,226,361,238,533,861
10302:58,866,354,84,1102,76,301,8,138,616
1153:17,616,58,654,518,1102,866,542,354,138
20544:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
33547:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
20545:76,262,542,238,61,698,358,986,40,2292
10303:17,302,654,8,81,947,70,40,224,542
1163:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
20546:17,302,84,650,29,736,866,138,518,301
20547:17,76,616,429,873,363,861,787,62,2139
33554:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
1166:17,8,302,564,518,84,58,61,616,542
20549:17,58,654,76,650,616,302,2139,698,861
10304:302,17,654,58,76,354,616,8,84,29
1172:17,302,616,76,654,58,8,81,518,29
33557:654,650,70,1023,138,698,787,162,2139,40
10306:17,616,654,650,518,29,8,15,84,364
20550:17,302,654,76,616,58,899,8,866,84
10313:17,302,76,616,58,654,327,29,899,3234
1192:17,302,58,616,76,650,8,1102,29,301
20553:17,302,29,84,361,354,616,58,8,138
10317:302,70,866,84,65,518,354,226,1102,361
1204:17,58,654,302,616,15,650,76,301,327
33561:76,495,441,1002,2715,2917,3506,4513,3618,1760
1208:17,302,58,866,650,654,616,1550,8,84
20555:17,302,58,616,654,76,8,650,564,518
1209:76,17,564,226,302,986,168,327,84,363
10335:17,76,866,564,669,947,398,225,495,709
33582:495,2593,16191,30598,22484,26528,4189,21627,2898,24378
10339:654,29,354,58,76,616,736,70,138,301
33590:17,224,58,8,70,564,354,301,15,861
20556:8322,24933,6856,9674,24425,30815,45886,13077,51232,36432
1234:76,17,168,564,81,719,698,302,226,650
20572:17,76,70,226,616,81,361,238,61,698
10342:17,654,302,616,76,101,29,8,84,518
1236:17,8,654,76,354,616,58,866,84,29
20582:17,76,302,654,650,81,58,564,224,226
33614:17,302,654,616,58,8,29,650,70,564
1245:84,302,1187,654,76,70,354,616,2162,736
20607:17,29,84,616,76,58,354,518,650,866
33615:17,564,518,84,327,654,616,58,902,224
10346:58,238,564,1196,409,225,1549,495,1822,2414
1263:17,302,58,76,84,650,8,866,70,138
10359:302,654,84,866,1102,58,70,322,301,354
20624:17,302,616,8,866,29,508,289,6,238
1267:302,616,58,84,654,76,8,101,518,650
10364:17,616,654,8,58,76,302,29,650,518
33616:17,8,866,302,518,654,76,542,508,616
20628:17,302,1102,245,899,8,866,61,2200,650
1269:4755,76,17,70,3107,226,1352,2880,262,81
10366:58,654,76,84,224,354,861,564,29,1102
20655:17,616,1410,302,508,138,58,29,81,564
10371:17,76,2139,2292,2265,2548,1099,225,96,1069
20684:986,17,616,226,302,70,654,262,500,3423
10377:17,654,302,58,76,84,650,138,8,354
33621:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
20685:17,654,616,58,302,542,29,650,518,81
1288:17,654,302,616,518,58,564,542,8,15
20697:17,76,564,40,226,2512,500,986,901,719
10378:168,495,463,2153,8860,2593,16191,22484,26528,4189
33652:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
1295:616,76,866,518,301,736,6,224,101,542
20720:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
1296:17,654,58,29,650,226,84,76,8,354
20721:70,899,65,81,226,931,947,378,190,131
10387:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
33701:17,616,361,8,84,81,70,354,226,1102
1302:17,302,616,654,76,650,29,542,8,285
1305:17,302,58,84,76,8,866,518,322,542
10388:17,302,76,616,8,518,84,58,654,650
1342:17,564,518,654,616,902,58,327,84,224
20735:17,76,564,654,29,616,58,363,650,302
33702:495,1604,7941,2593,13893,16191,4784,39963,22484,26528
20736:17,245,302,1827,654,2714,2696,616,58,2403
1382:17,302,654,616,76,84,354,8,58,1102
33707:17,81,616,654,302,226,76,70,8,58
10392:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
33721:81,76,17,226,262,238,866,2139,358,2548
10408:840,76,698,650,2548,508,736,245,1119,8069
20752:81,669,378,931,495,1002,2935,3730,4697,511
1389:302,76,616,58,29,518,15,238,327,787
10420:17,302,654,58,76,15,29,861,542,138
33722:495,1002,2593,3193,9914,16191,6186,1472,22484,26528
1391:17,302,616,58,76,650,70,654,8,138
1397:81,986,226,76,500,70,140,262,2967,1382
33737:17,224,654,616,650,302,138,58,81,301
20756:17,76,616,58,84,654,302,81,70,8
10427:17,616,58,29,302,654,32,289,6,8
1402:302,616,58,84,866,650,1102,76,8,354
10439:29,84,650,70,76,138,301,8,354,899
33752:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
10445:17,327,902,224,508,698,363,947,394,378
20761:17,302,654,616,58,8,29,650,70,564
10454:17,302,616,654,58,76,70,29,8,354
20766:17,302,327,654,616,568,58,289,698,650
1405:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
10471:17,302,654,866,58,616,8,354,518,76
1407:17,302,616,654,58,76,84,518,542,650
33783:354,138,245,2139,358,94,1382,1023,1109,131
1408:17,84,354,616,301,302,564,518,654,1102
10478:17,302,58,76,616,84,138,736,1102,301
33787:17,81,76,302,654,650,986,289,356,238
20790:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
1409:616,354,8,138,70,899,285,6,508,236
1412:17,302,866,654,70,76,289,8,84,650
10479:17,76,616,564,8,302,70,518,654,542
33789:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
20807:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
10480:17,58,654,76,564,302,8,518,84,101
33807:654,616,76,302,17,168,29,58,138,564
10488:302,654,84,866,58,361,8,138,616,301
20809:17,76,866,361,698,262,2139,1119,409,40
33808:76,17,302,81,616,650,654,542,226,358
1413:542,15,289,285,101,736,6,787,62,508
33809:17,81,76,226,302,70,564,58,866,262
20810:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
10502:224,168,1790,952,352,2155,2453,16191,41101,24112
1418:654,76,650,866,564,138,736,15,289,361
20812:17,441,245,70,5287,226,301,15,986,40
10513:302,17,654,58,84,1102,508,378,8,29
33837:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
1419:76,4755,17,378,226,500,508,4825,650,2139
10523:17,441,1410,301,1002,1644,1065,429,353,710
1420:302,654,354,866,29,70,736,76,8,361
10543:17,302,76,301,441,650,168,70,2715,15
20846:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
33841:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
33844:17,76,698,564,361,1069,2512,262,2139,1730
10554:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
1427:17,564,518,84,8,29,15,301,1102,354
20857:495,2593,16191,62839,22484,26528,4189,21627,6531,24378
10563:899,654,84,302,70,1119,736,1102,363,138
1430:17,58,8,302,76,736,654,84,518,289
10564:302,866,84,654,616,58,8,354,650,736
33859:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
1431:654,58,76,84,616,866,6,518,8,285
10570:17,58,29,76,866,616,84,354,650,289
20858:17,533,226,361,866,84,650,236,2139,1382
1435:302,616,58,76,29,84,564,61,81,301
33866:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
20872:17,81,76,302,508,616,84,262,986,564
1437:17,866,650,302,70,564,76,986,226,361
10573:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
20892:17,302,654,76,84,616,70,866,1102,564
10580:17,58,302,654,76,616,8,866,70,564
33868:2200,495,2593,16191,3918,22484,26528,4189,21627,24378
10636:654,302,76,354,616,736,29,650,84,289
1441:17,8,302,245,224,76,354,226,508,58
10655:17,654,84,302,76,866,301,58,1102,650
20906:17,302,8,616,84,76,58,654,224,650
10691:17,302,58,654,616,542,518,364,650,15
20908:1913,17,76,866,81,2139,2848,254,511,535
33869:495,1446,2917,4671,15403,4339,7622,14259,2593,6445
1447:17,302,616,654,58,8,84,736,70,518
10693:17,302,654,76,8,29,301,84,650,564
20911:17,84,654,8,616,58,302,866,76,1119
1448:17,654,76,508,2548,542,1352,15,289,6
33874:17,302,787,84,76,650,8,866,518,327
10698:302,17,654,58,650,84,8,76,542,1102
1457:17,302,81,224,76,1102,616,301,94,182
33884:17,533,76,500,947,431,9054,294,4889,6311
20912:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
10707:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
20918:17,302,654,76,58,29,616,518,8,542
33910:616,542,354,736,429,61,1196,94,947,273
20926:17,654,302,224,616,58,239,866,48,650
10710:58,76,70,650,616,8,518,94,289,6
33921:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
20932:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
10726:650,61,1344,495,5767,219,1703,888,1760,2215
33988:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
20950:17,302,58,654,616,564,224,8,61,84
10747:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
10758:17,616,8,81,76,58,650,564,4364,356
10770:17,76,1119,8,327,84,301,302,518,654
33998:17,302,616,58,654,8,518,29,76,273
20954:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
1458:17,616,302,58,76,15,84,650,736,508
20973:17,650,302,654,616,58,873,81,518,224
20985:17,302,866,361,58,508,654,76,354,500
10779:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
34022:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
1469:302,616,58,84,76,1102,301,354,518,138
20990:70,17,76,81,866,327,358,986,378,168
